ID,Hour of Day,Package UUID,Is Audio Device Connected,Is Charging,Is Wifi Connected,Is Mobile Data Connected,Is Bluetooth Connected,Brightness
634,0,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
635,0,8d91e823-f780-4f69-b044-37410125266b,false,false,true,false,true,15
636,0,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
637,0,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,15
638,0,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
639,0,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
640,0,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
641,0,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
642,0,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,15
643,0,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
644,0,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,1
645,0,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,1
646,0,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,1
647,0,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,1
648,0,0c42a5c7-56e4-4c92-bd63-d70b03778099,false,false,true,false,true,1
649,0,11999532-8735-4203-a0a9-7af7d13ce6d5,false,false,true,false,true,2
650,0,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,2
651,0,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,true,false,true,2
652,0,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,2
653,0,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,false,true,false,true,2
654,0,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,2
655,0,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,2
656,0,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,true,false,true,2
657,0,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,2
658,6,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,false,false,false,5
659,7,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,5
660,7,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,5
661,7,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,5
662,7,5c512cee-3ab8-4095-bd6a-b560df627600,false,false,true,false,true,5
663,7,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,5
664,7,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,5
665,7,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,5
666,7,221e1d01-4342-4423-9d8f-d0befcfc7dc1,false,false,true,false,true,5
667,7,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,107
668,7,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,10
669,7,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,9
670,7,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,9
671,7,fa25658e-d670-47fa-8b88-688c07044b6c,false,false,true,false,true,9
672,7,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,9
673,7,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,17
674,7,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,true,false,true,17
675,7,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,12
676,8,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,12
677,8,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,12
678,8,44eb57a0-60b5-455f-a7d0-e3d9c51fc29b,false,false,true,false,true,12
679,8,51152f1b-0394-4568-a15a-6039e9af055b,false,false,true,false,true,12
680,8,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,12
681,8,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,12
682,8,80974e0e-e0f1-47c3-a5bc-902046767774,false,false,true,false,true,15
683,8,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
684,8,b627002c-eb47-41d8-914b-92cddb12361e,false,false,true,false,true,15
685,8,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,15
686,8,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,15
687,8,0c42a5c7-56e4-4c92-bd63-d70b03778099,false,false,true,false,true,15
688,8,96932bdd-bc2d-4f78-93e8-7b29bb70f109,false,false,true,false,true,15
689,8,11999532-8735-4203-a0a9-7af7d13ce6d5,false,false,true,false,true,15
690,8,9fa9ca2b-195b-4364-9c07-43f4953927fb,false,false,true,false,true,14
691,8,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,14
692,8,81ab93c8-9518-4770-b4a4-ffcc3c337101,false,false,true,false,true,5
693,8,47147fd6-96a0-490e-83bf-43c6ea1d8dbb,false,false,true,false,true,15
694,8,0c42a5c7-56e4-4c92-bd63-d70b03778099,false,false,true,false,true,15
695,8,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,15
696,8,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,false,true,false,true,10
697,8,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
698,9,9fa9ca2b-195b-4364-9c07-43f4953927fb,false,false,true,false,true,15
699,9,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,11
700,9,8b6a4946-2ceb-4465-a9a3-c57289d6c889,false,false,true,false,true,14
701,9,b627002c-eb47-41d8-914b-92cddb12361e,false,false,true,false,true,14
702,10,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,false,true,false,true,15
703,10,416bcf76-08f6-4fb9-8fc6-abb526fbdfb0,false,false,true,false,true,15
704,11,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,true,true,false,true,16
705,11,9a0b969e-8e1a-4b87-9370-5891919e60a2,false,true,true,false,true,16
706,11,9fa9ca2b-195b-4364-9c07-43f4953927fb,false,true,true,false,true,16
707,11,372fa69d-0a79-4dc6-88fc-dfca8ba909c4,false,true,true,false,true,16
708,11,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,true,true,false,true,16
709,11,0d6d55f7-ce38-4878-87b3-0a9d1aaf53af,false,true,true,false,true,16
